4E010 13|Arrembécourt|1920 - 1922|Mariage|5|https://www.archives-aube.fr/_recherche-images/download/1397521/image/102191/0/full/max/0/default.jpg
4 E 10/11|Arrembécourt|1923 - 1925|Naissance|5|https://www.archives-aube.fr/_recherche-images/download/1457649/image/117606/0/full/max/0/default.jpg
4E010 13|Arrembécourt|1923 - 1924|Mariage|5|https://www.archives-aube.fr/_recherche-images/download/1457650/image/117607/0/full/max/0/default.jpg
4E010 15|Arrembécourt|1925 - 1930|Décès|7|https://www.archives-aube.fr/_recherche-images/download/1590275/image/136808/0/full/max/0/default.jpg
4E010 13|Arrembécourt|1925 - 1930|Mariage|7|https://www.archives-aube.fr/_recherche-images/download/1591567/image/137454/0/full/max/0/default.jpg
ED01102|Arrentières|1663 - 1668|Baptême, Mariage, Sépulture|16|https://www.archives-aube.fr/_recherche-images/download/304376/image/29447/0/full/max/0/default.jpg
ED01103|Arrentières|1668 - 1672|Baptême, Mariage, Sépulture|58|https://www.archives-aube.fr/_recherche-images/download/304377/image/29448/0/full/max/0/default.jpg
4E01101|Arrentières|1718 - 1755|Baptême, Mariage, Sépulture|240|https://www.archives-aube.fr/_recherche-images/download/304378/image/29449/0/full/max/0/default.jpg
4E01102|Arrentières|1756 - 1777|Baptême, Mariage, Sépulture|231|https://www.archives-aube.fr/_recherche-images/download/304379/image/29450/0/full/max/0/default.jpg
4E01103|Arrentières|1778 - 1792|Baptême, Mariage, Sépulture|196|https://www.archives-aube.fr/_recherche-images/download/304380/image/29451/0/full/max/0/default.jpg
4E01108|Arrentières|1793 - 1824|Mariage|168|https://www.archives-aube.fr/_recherche-images/download/304382/image/29453/0/full/max/0/default.jpg
4E01109|Arrentières|1825 - 1860|Mariage|213|https://www.archives-aube.fr/_recherche-images/download/304386/image/29457/0/full/max/0/default.jpg
4E01113|Arrentières|1861 - 1889|Mariage|138|https://www.archives-aube.fr/_recherche-images/download/304390/image/29461/0/full/max/0/default.jpg
4E011 16|Arrentières|1890 - 1915|Mariage|152|https://www.archives-aube.fr/_recherche-images/download/309984/image/35049/0/full/max/0/default.jpg
4 E 11 16|Arrentières|1916 - 1919|Mariage|9|https://www.archives-aube.fr/_recherche-images/download/312603/image/37667/0/full/max/0/default.jpg
4E011 16|Arrentières|1920 - 1922|Mariage|16|https://www.archives-aube.fr/_recherche-images/download/1397524/image/102194/0/full/max/0/default.jpg
4 E 11/15|Arrentières|1923 - 1925|Naissance|7|https://www.archives-aube.fr/_recherche-images/download/1457652/image/117609/0/full/max/0/default.jpg
4E011 16|Arrentières|1923 - 1924|Mariage|5|https://www.archives-aube.fr/_recherche-images/download/1457653/image/117610/0/full/max/0/default.jpg
4E011 17|Arrentières|1925 - 1930|Décès|14|https://www.archives-aube.fr/_recherche-images/download/1590276/image/136809/0/full/max/0/default.jpg
4E011 16|Arrentières|1925 - 1930|Mariage|13|https://www.archives-aube.fr/_recherche-images/download/1591568/image/137455/0/full/max/0/default.jpg
4E01201|Arsonval|1655 - 1736|Baptême, Mariage, Sépulture|309|https://www.archives-aube.fr/_recherche-images/download/304392/image/29463/0/full/max/0/default.jpg
